Player Name,Agent Name,R,ACS,K,D,K/D +/–,+/–,ADR,HS%,FK,FK/FD +/–,+/–.1,Team Name,Map Name,Map #,Unique Enum,Stage,Series,winner,rounds,Id
beyAz,Breach,"0.89
0.76
1.02","147
115
179","14
5
9","

19
9
10

","17
7
10","-5
-4
-1","95
74
116","46%
55%
42%","2
2
0","1
0
1","+1
+2
-1",M8,Lotus,2,2974162,Group Stage,Decider (C),Team Vitality,"1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0",11
logaN,Killjoy,"0.88
0.67
1.10","142
70
216","13
3
10","

16
7
9

","3
1
2","-3
-4
+1","110
54
166","19%
13%
21%","1
0
1","6
4
2","-5
-4
-1",M8,Lotus,2,2974162,Group Stage,Decider (C),Team Vitality,"1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0",11
Wailers,Omen,"0.84
0.88
0.81","180
171
189","17
9
8","

21
8
13

","10
2
8","-4
+1
-5","116
104
128","25%
28%
21%","1
0
1","1
0
1","0
0
0",M8,Lotus,2,2974162,Group Stage,Decider (C),Team Vitality,"1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0",11
Sayf,Viper,"1.32
1.35
1.23","238
237
244","14
10
4","

8
6
2

","3
2
1","+6
+4
+2","144
150
127","58%
61%
50%","3
3
0","3
2
1","0
+1
-1",VIT,Sunset,3,2974163,Group Stage,Decider (C),Team Vitality,"1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1",11
runneR,Raze,"1.18
1.12
1.38","211
202
240","13
10
3","

10
8
2

","2
1
1","+3
+2
+1","134
118
182","19%
19%
20%","2
1
1","0
0
0","+2
+1
+1",VIT,Sunset,3,2974163,Group Stage,Decider (C),Team Vitality,"1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1",11
Kicks,Skye,"0.98
1.10
0.62","142
178
34","9
8
1","

8
6
2

","5
4
1","+1
+2
-1","85
107
17","37%
41%
0%","0
0
0","2
1
1","-2
-1
-1",VIT,Sunset,3,2974163,Group Stage,Decider (C),Team Vitality,"1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1",11
ceNder,Omen,"0.96
0.82
1.39","177
158
238","10
7
3","

12
9
3

","5
3
2","-2
-2
0","114
105
142","23%
26%
18%","1
0
1","3
3
0","-2
-3
+1",VIT,Sunset,3,2974163,Group Stage,Decider (C),Team Vitality,"1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1",11
Destrian,Cypher,"0.75
0.75
0.73","141
166
68","7
6
1","

11
8
3

","6
3
3","-4
-2
-2","99
118
44","18%
18%
20%","1
1
0","1
1
0","0
0
0",VIT,Sunset,3,2974163,Group Stage,Decider (C),Team Vitality,"1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1",11
logaN,Cypher,"1.08
0.63
1.23","193
6
256","10
0
10","

9
3
6

","2
1
1","+1
-3
+4","123
0
164","48%
 
48%","2
0
2","0
0
0","+2
0
+2",M8,Sunset,3,2974163,Group Stage,Decider (C),Team Vitality,"0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0",11
Wailers,Omen,"1.06
1.65
0.86","211
357
164","14
6
8","

10
3
7

","3
1
2","+4
+3
+1","138
219
112","44%
64%
33%","0
0
0","0
0
0","0
0
0",M8,Sunset,3,2974163,Group Stage,Decider (C),Team Vitality,"0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0",11
TakaS,Yoru,"1.02
0.51
1.18","221
210
225","12
3
9","

11
5
6

","5
1
4","+1
-2
+3","133
116
138","30%
33%
29%","2
1
1","2
2
0","0
-1
+1",M8,Sunset,3,2974163,Group Stage,Decider (C),Team Vitality,"0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0",11
nataNk,Raze,"0.66
1.04
0.54","110
171
90","6
3
3","

11
3
8

","1
0
1","-5
0
-5","74
122
59","25%
30%
21%","3
1
2","2
0
2","+1
+1
0",M8,Sunset,3,2974163,Group Stage,Decider (C),Team Vitality,"0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0",11
beyAz,Breach,"0.64
0.68
0.63","163
53
200","7
0
7","

12
3
9

","5
2
3","-5
-3
-2","102
47
120","23%
0%
29%","2
0
2","3
0
3","-1
0
-1",M8,Sunset,3,2974163,Group Stage,Decider (C),Team Vitality,"0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0",11
N4RRATE,Fade,"1.34
1.26
1.42","280
285
275","40
20
20","

24
14
10

","13
7
6","+16
+6
+10","184
181
188","28%
27%
29%","6
4
2","2
1
1","+4
+3
+1",KC,Lotus,1,2974051,Group Stage,Decider (A),Karmine Corp,"1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1",12
tomaszy,Viper,"1.17
1.47
0.88","249
289
210","30
17
13","

24
12
12

","17
10
7","+6
+5
+1","175
201
150","34%
32%
37%","3
1
2","2
0
2","+1
+1
0",KC,Lotus,1,2974051,Group Stage,Decider (A),Karmine Corp,"1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1",12
MAGNUM,Killjoy,"1.13
1.16
1.11","199
215
185","25
14
11","

21
11
10

","6
0
6","+4
+3
+1","143
142
144","26%
19%
36%","2
0
2","5
2
3","-3
-2
-1",KC,Lotus,1,2974051,Group Stage,Decider (A),Karmine Corp,"1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1",12
marteen,Raze,"0.91
0.75
1.07","237
212
263","31
13
18","

29
16
13

","6
4
2","+2
-3
+5","149
136
161","27%
21%
32%","8
4
4","8
6
2","0
-2
+2",KC,Lotus,1,2974051,Group Stage,Decider (A),Karmine Corp,"1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1",12
sh1n,Omen,"0.79
0.78
0.79","133
136
131","16
8
8","

23
13
10

","20
11
9","-7
-5
-2","83
89
77","19%
16%
23%","1
0
1","1
1
0","0
-1
+1",KC,Lotus,1,2974051,Group Stage,Decider (A),Karmine Corp,"1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1",12
AtaKaptan,Breach,"1.32
1.42
1.22","226
256
197","30
18
12","

24
12
12

","21
6
15","+6
+6
0","145
159
131","26%
21%
33%","2
1
1","3
3
0","-1
-2
+1",FUT,Lotus,1,2974051,Group Stage,Decider (A),Karmine Corp,"0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0",12
yetujey,Cypher,"1.17
1.19
1.15","234
207
263","30
14
16","

29
14
15

","12
5
7","+1
0
+1","157
130
183","21%
24%
19%","8
2
6","3
3
0","+5
-1
+6",FUT,Lotus,1,2974051,Group Stage,Decider (A),Karmine Corp,"0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0",12
MrFaliN,Omen,"0.91
0.81
1.01","194
197
192","23
10
13","

28
16
12

","19
11
8","-5
-6
+1","137
133
141","18%
17%
18%","3
1
2","4
2
2","-1
-1
0",FUT,Lotus,1,2974051,Group Stage,Decider (A),Karmine Corp,"0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0",12
qRaxs,Gekko,"0.89
0.73
1.05","162
126
199","20
7
13","

29
16
13

","11
5
6","-9
-9
0","118
102
134","27%
16%
40%","1
1
0","2
1
1","-1
0
-1",FUT,Lotus,1,2974051,Group Stage,Decider (A),Karmine Corp,"0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0",12
cNed,Raze,"0.59
0.72
0.47","147
174
121","18
11
7","

32
16
16

","5
3
2","-14
-5
-9","98
115
81","23%
28%
15%","4
3
1","8
2
6","-4
+1
-5",FUT,Lotus,1,2974051,Group Stage,Decider (A),Karmine Corp,"0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0",12
marteen,Yoru,"0.89
0.76
0.95","225
217
229","12
3
9","

16
5
11

","8
3
5","-4
-2
-2","147
136
151","27%
29%
26%","4
1
3","1
0
1","+3
+1
+2",KC,Bind,2,2974052,Group Stage,Decider (A),Karmine Corp,"1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0",12
N4RRATE,Raze,"0.87
0.76
0.91","209
168
227","13
4
9","

14
4
10

","0
0
0","-1
0
-1","134
84
155","24%
33%
22%","4
1
3","3
1
2","+1
0
+1",KC,Bind,2,2974052,Group Stage,Decider (A),Karmine Corp,"1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0",12
MAGNUM,Skye,"0.81
0.90
0.78","130
185
108","7
3
4","

12
5
7

","9
1
8","-5
-2
-3","86
134
66","27%
56%
12%","0
0
0","1
1
0","-1
-1
0",KC,Bind,2,2974052,Group Stage,Decider (A),Karmine Corp,"1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0",12
sh1n,Omen,"0.66
0.60
0.69","97
86
102","6
2
4","

12
5
7

","4
0
4","-6
-3
-3","61
55
64","45%
100%
33%","0
0
0","0
0
0","0
0
0",KC,Bind,2,2974052,Group Stage,Decider (A),Karmine Corp,"1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0",12
tomaszy,Viper,"0.63
0.27
0.78","161
90
192","7
1
6","

16
6
10

","8
2
6","-9
-5
-4","119
68
141","26%
29%
25%","1
0
1","3
1
2","-2
-1
-1",KC,Bind,2,2974052,Group Stage,Decider (A),Karmine Corp,"1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0",12
qRaxs,Kayo,"1.64
1.63
1.64","284
286
278","18
13
5","

8
6
2

","8
5
3","+10
+7
+3","177
181
168","21%
24%
16%","1
0
1","2
0
2","-1
0
-1",FUT,Bind,2,2974052,Group Stage,Decider (A),Karmine Corp,"0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1",12
AtaKaptan,Omen,"1.62
1.64
1.56","301
331
231","20
15
5","

9
7
2

","6
6
0","+11
+8
+3","180
196
141","33%
29%
56%","2
1
1","0
0
0","+2
+1
+1",FUT,Bind,2,2974052,Group Stage,Decider (A),Karmine Corp,"0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1",12
yetujey,Viper,"1.25
1.06
1.71","177
159
220","11
7
4","

7
5
2

","5
2
3","+4
+2
+2","120
110
144","33%
44%
24%","0
0
0","0
0
0","0
0
0",FUT,Bind,2,2974052,Group Stage,Decider (A),Karmine Corp,"0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1",12
MrFaliN,Gekko,"1.09
1.06
1.15","229
198
306","14
8
6","

10
6
4

","8
5
3","+4
+2
+2","160
142
205","19%
28%
11%","2
2
0","3
3
0","-1
-1
0",FUT,Bind,2,2974052,Group Stage,Decider (A),Karmine Corp,"0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1",12
cNed,Raze,"0.62
0.63
0.60","132
129
142","7
6
1","

11
8
3

","2
2
0","-4
-2
-2","100
100
99","31%
33%
27%","3
2
1","4
4
0","-1
-2
+1",FUT,Bind,2,2974052,Group Stage,Decider (A),Karmine Corp,"0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1",12
MAGNUM,Cypher,"1.45
0.81
1.88","250
138
325","18
4
14","

13
7
6

","9
3
6","+5
-3
+8","162
98
205","33%
29%
34%","2
1
1","1
1
0","+1
0
+1",KC,Sunset,3,2974053,Group Stage,Decider (A),Karmine Corp,"1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1",12
marteen,Raze,"1.34
1.45
1.27","327
387
288","21
10
11","

16
7
9

","6
2
4","+5
+3
+2","209
233
193","23%
24%
23%","4
1
3","2
1
1","+2
0
+2",KC,Sunset,3,2974053,Group Stage,Decider (A),Karmine Corp,"1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1",12
sh1n,Omen,"1.12
0.74
1.36","189
99
249","15
3
12","

13
5
8

","4
3
1","+2
-2
+4","119
56
161","30%
29%
31%","3
1
2","1
0
1","+2
+1
+1",KC,Sunset,3,2974053,Group Stage,Decider (A),Karmine Corp,"1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1",12
tomaszy,Viper,"0.98
1.31
0.77","200
282
147","13
6
7","

15
7
8

","6
6
0","-2
-1
-1","138
205
94","35%
33%
38%","2
2
0","3
1
2","-1
+1
-2",KC,Sunset,3,2974053,Group Stage,Decider (A),Karmine Corp,"1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1",12
N4RRATE,Gekko,"0.88
0.71
0.99","147
124
163","13
5
8","

15
7
8

","5
2
3","-2
-2
0","123
88
146","35%
44%
32%","1
0
1","1
0
1","0
0
0",KC,Sunset,3,2974053,Group Stage,Decider (A),Karmine Corp,"1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1",12
cNed,Raze,"1.12
0.70
1.74","304
268
360","22
11
11","

17
12
5

","4
3
1","+5
-1
+6","213
170
278","28%
36%
22%","1
1
0","2
1
1","-1
0
-1",FUT,Sunset,3,2974053,Group Stage,Decider (A),Karmine Corp,"0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0",12
MrFaliN,Omen,"1.01
1.00
1.03","229
275
160","17
11
6","

15
11
4

","5
2
3","+2
0
+2","130
160
85","27%
35%
14%","3
3
0","0
0
0","+3
+3
0",FUT,Sunset,3,2974053,Group Stage,Decider (A),Karmine Corp,"0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0",12
qRaxs,Fade,"0.82
0.93
0.67","169
166
176","12
7
5","

16
10
6

","4
3
1","-4
-3
-1","128
148
99","30%
35%
23%","4
1
3","3
2
1","+1
-1
+2",FUT,Sunset,3,2974053,Group Stage,Decider (A),Karmine Corp,"0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0",12
yetujey,Cypher,"0.71
0.58
0.90","184
132
265","12
5
7","

16
9
7

","6
3
3","-4
-4
0","120
88
169","24%
33%
17%","0
0
0","4
2
2","-4
-2
-2",FUT,Sunset,3,2974053,Group Stage,Decider (A),Karmine Corp,"0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0",12
AtaKaptan,Viper,"0.71
0.53
0.99","168
141
211","9
5
4","

16
10
6

","13
5
8","-7
-5
-2","128
93
180","21%
14%
29%","0
0
0","3
2
1","-3
-2
-1",FUT,Sunset,3,2974053,Group Stage,Decider (A),Karmine Corp,"0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0",12
Mistic,Omen,"1.10
0.99
1.21","238
229
248","20
9
11","

16
11
5

","6
5
1","+4
-2
+6","160
142
177","47%
47%
48%","4
2
2","3
2
1","+1
0
+1",TL,Sunset,1,2974101,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0",13
Keiko,Raze,"0.93
0.62
1.24","199
127
272","16
5
11","

16
9
7

","0
0
0","0
-4
+4","128
96
160","17%
19%
15%","5
3
2","4
3
1","+1
0
+1",TL,Sunset,1,2974101,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0",13
Jamppi,Breach,"0.83
0.72
0.94","187
209
167","15
9
6","

17
9
8

","5
0
5","-2
0
-2","114
125
104","30%
28%
32%","1
0
1","1
0
1","0
0
0",TL,Sunset,1,2974101,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0",13
Enzo,Fade,"0.82
0.66
0.97","124
101
148","10
4
6","

14
9
5

","4
2
2","-4
-5
+1","86
74
97","17%
36%
8%","0
0
0","2
1
1","-2
-1
-1",TL,Sunset,1,2974101,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0",13
nAts,Cypher,"0.77
0.68
0.87","100
104
97","7
4
3","

15
8
7

","3
0
3","-8
-4
-4","88
86
89","29%
21%
38%","1
0
1","3
1
2","-2
-1
-1",TL,Sunset,1,2974101,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0",13
starxo,Fade,"1.35
1.54
1.16","256
310
202","22
14
8","

12
7
5

","8
1
7","+10
+7
+3","181
218
145","28%
31%
24%","1
0
1","2
1
1","-1
-1
0",KOI,Sunset,1,2974101,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1",13
sheydos,Cypher,"1.09
0.86
1.32","149
95
204","13
4
9","

12
8
4

","5
2
3","+1
-4
+5","110
91
130","29%
25%
32%","1
1
0","0
0
0","+1
+1
0",KOI,Sunset,1,2974101,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1",13
kamo,Raze,"1.06
0.61
1.51","212
108
316","18
4
14","

17
9
8

","2
1
1","+1
-5
+6","118
71
165","26%
40%
22%","8
4
4","4
3
1","+4
+1
+3",KOI,Sunset,1,2974101,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1",13
ShadoW,Breach,"1.00
1.05
0.94","176
206
147","14
8
6","

14
9
5

","11
5
6","0
-1
+1","108
107
108","12%
13%
12%","1
1
0","2
1
1","-1
0
-1",KOI,Sunset,1,2974101,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1",13
grubinho,Omen,"0.89
0.71
1.06","137
120
155","11
4
7","

13
9
4

","10
7
3","-2
-5
+3","82
70
93","52%
44%
58%","2
0
2","3
1
2","-1
-1
0",KOI,Sunset,1,2974101,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1",13
Keiko,Jett,"1.23
0.88
1.58","203
156
250","20
8
12","

16
9
7

","3
1
2","+4
-1
+5","131
95
166","40%
50%
33%","7
2
5","3
1
2","+4
+1
+3",TL,Icebox,2,2974102,Group Stage,Decider (B),KOI,"1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1",13
Mistic,Sage,"1.22
1.73
0.71","232
331
133","21
16
5","

19
8
11

","10
4
6","+2
+8
-6","165
233
97","41%
36%
53%","0
0
0","0
0
0","0
0
0",TL,Icebox,2,2974102,Group Stage,Decider (B),KOI,"1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1",13
Jamppi,Killjoy,"0.96
0.71
1.21","238
207
270","21
9
12","

20
10
10

","6
3
3","+1
-1
+2","151
127
175","36%
36%
35%","7
4
3","2
2
0","+5
+2
+3",TL,Icebox,2,2974102,Group Stage,Decider (B),KOI,"1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1",13
Enzo,Sova,"0.95
1.03
0.87","184
175
194","17
8
9","

16
7
9

","4
2
2","+1
+1
0","135
125
146","23%
26%
20%","2
1
1","1
1
0","+1
0
+1",TL,Icebox,2,2974102,Group Stage,Decider (B),KOI,"1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1",13
nAts,Viper,"0.91
0.87
0.95","190
204
178","17
9
8","

19
10
9

","6
4
2","-2
-1
-1","123
129
117","23%
21%
24%","1
0
1","3
2
1","-2
-2
0",TL,Icebox,2,2974102,Group Stage,Decider (B),KOI,"1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1",13
ShadoW,Sova,"1.04
0.90
1.18","218
227
210","21
11
10","

20
11
9

","5
1
4","+1
0
+1","142
132
153","17%
18%
15%","2
0
2","2
1
1","0
-1
+1",KOI,Icebox,2,2974102,Group Stage,Decider (B),KOI,"0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0",13
starxo,Harbor,"0.99
1.05
0.93","231
189
274","21
9
12","

19
7
12

","5
2
3","+2
+2
0","142
129
154","25%
22%
28%","1
0
1","4
2
2","-3
-2
-1",KOI,Icebox,2,2974102,Group Stage,Decider (B),KOI,"0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0",13
grubinho,Viper,"0.91
0.95
0.87","199
251
148","16
10
6","

19
10
9

","12
6
6","-3
0
-3","130
153
106","31%
32%
29%","1
1
0","4
4
0","-3
-3
0",KOI,Icebox,2,2974102,Group Stage,Decider (B),KOI,"0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0",13
sheydos,Killjoy,"0.90
1.14
0.66","148
170
127","15
9
6","

18
7
11

","4
1
3","-3
+2
-5","116
154
79","29%
30%
27%","1
0
1","2
0
2","-1
0
-1",KOI,Icebox,2,2974102,Group Stage,Decider (B),KOI,"0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0",13
kamo,Yoru,"0.86
0.55
1.17","193
162
225","17
7
10","

20
11
9

","4
3
1","-3
-4
+1","146
102
189","27%
19%
35%","4
2
2","5
3
2","-1
-1
0",KOI,Icebox,2,2974102,Group Stage,Decider (B),KOI,"0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0",13
Jamppi,Viper,"0.99
1.10
0.86","241
293
184","18
12
6","

16
11
5

","5
2
3","+2
+1
+1","162
182
139","30%
27%
33%","4
3
1","2
0
2","+2
+3
-1",TL,Split,3,2974103,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0",13
Keiko,Raze,"0.94
0.64
1.27","176
149
207","15
7
8","

16
10
6

","3
1
2","-1
-3
+2","119
112
127","20%
25%
17%","4
2
2","3
3
0","+1
-1
+2",TL,Split,3,2974103,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0",13
nAts,Cypher,"0.93
0.65
1.24","180
161
201","14
6
8","

16
10
6

","10
3
7","-2
-4
+2","136
120
154","24%
21%
26%","2
1
1","1
0
1","+1
+1
0",TL,Split,3,2974103,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0",13
Mistic,Omen,"0.92
0.92
0.93","227
255
199","20
11
9","

18
10
8

","7
4
3","+2
+1
+1","127
153
99","11%
29%
1%","3
3
0","2
0
2","+1
+3
-2",TL,Split,3,2974103,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0",13
Enzo,Skye,"0.88
0.65
1.13","166
104
234","14
5
9","

14
9
5

","7
2
5","0
-4
+4","117
79
159","28%
31%
27%","2
0
2","0
0
0","+2
0
+2",TL,Split,3,2974103,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0",13
grubinho,Omen,"1.25
1.53
1.00","207
239
179","17
9
8","

14
6
8

","8
7
1","+3
+3
0","143
162
125","42%
50%
33%","2
1
1","2
1
1","0
0
0",KOI,Split,3,2974103,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1",13
kamo,Raze,"1.21
0.74
1.64","276
168
375","21
7
14","

19
9
10

","6
3
3","+2
-2
+4","180
118
236","21%
25%
19%","4
4
0","6
3
3","-2
+1
-3",KOI,Split,3,2974103,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1",13
