Player Name,Agent Name,R,ACS,K,D,K/D +/–,+/–,ADR,HS%,FK,FK/FD +/–,+/–,Team Name,Map Name,Map #,Unique Enum,Stage,Series,winner,rounds,Id
Jremy,Jett,"1.65
1.47
2.69","380
341
618","19
14
5","

10
9
1

","4
4
0","+9
+5
+4","253
229
397","30%
27%
44%","5
4
1","1
1
0","+4
+3
+1",Team Secret,Icebox,1,2972531,Play-Ins,Play-ins,Team Secret,"1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1",15
BORKUM,Viper,"1.36
1.42
0.96","253
284
68","13
13
0","

8
7
1

","9
7
2","+5
+6
-1","138
152
55","10%
10%
0%","2
2
0","0
0
0","+2
+2
0",Team Secret,Icebox,1,2972531,Play-Ins,Play-ins,Team Secret,"1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1",15
invy,Sage,"1.35
1.40
1.04","182
206
47","10
10
0","

6
5
1

","8
5
3","+4
+5
-1","121
139
9","25%
26%
0%","0
0
0","1
1
0","-1
-1
0",Team Secret,Icebox,1,2972531,Play-Ins,Play-ins,Team Secret,"1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1",15
JessieVash,Sova,"1.32
0.98
3.37","212
161
517","11
7
4","

7
7
0

","7
5
2","+4
0
+4","138
114
287","41%
38%
50%","2
1
1","2
2
0","0
-1
+1",Team Secret,Icebox,1,2972531,Play-Ins,Play-ins,Team Secret,"1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1",15
NDG,Killjoy,"1.23
1.30
0.80","208
223
123","12
11
1","

7
6
1

","1
1
0","+5
+5
0","142
156
59","23%
26%
0%","0
0
0","1
1
0","-1
-1
0",Team Secret,Icebox,1,2972531,Play-Ins,Play-ins,Team Secret,"1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1",15
SugarZ3ro,Omen,"0.94
0.95
0.93","237
215
268","17
9
8","

16
8
8

","10
5
5","+1
+1
0","143
130
159","29%
19%
47%","1
0
1","0
0
0","+1
0
+1",ZETA DIVISION,Ascent,2,2972532,Play-Ins,Play-ins,Team Secret,"1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0",15
hiroronn,Kayo,"0.92
0.93
0.92","211
176
259","16
8
8","

19
11
8

","11
7
4","-3
-3
0","112
91
141","28%
14%
47%","2
1
1","4
1
3","-2
0
-2",ZETA DIVISION,Ascent,2,2972532,Play-Ins,Play-ins,Team Secret,"1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0",15
Laz,Killjoy,"0.80
1.21
0.26","157
237
50","10
10
0","

16
7
9

","6
4
2","-6
+3
-9","116
164
51","21%
24%
17%","1
1
0","2
0
2","-1
+1
-2",ZETA DIVISION,Ascent,2,2972532,Play-Ins,Play-ins,Team Secret,"1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0",15
yuran,Sova,"0.72
0.93
0.45","180
183
177","12
8
4","

17
8
9

","7
4
3","-5
0
-5","132
138
124","31%
39%
19%","0
0
0","4
4
0","-4
-4
0",ZETA DIVISION,Ascent,2,2972532,Play-Ins,Play-ins,Team Secret,"1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0",15
Dep,Jett,"0.69
0.58
0.83","187
172
208","14
7
7","

18
12
6

","2
2
0","-4
-5
+1","115
103
132","17%
20%
14%","4
4
0","3
1
2","+1
+3
-2",ZETA DIVISION,Ascent,2,2972532,Play-Ins,Play-ins,Team Secret,"1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0",15
invy,Kayo,"1.44
1.85
1.14","274
309
249","21
10
11","

14
4
10

","15
9
6","+7
+6
+1","178
206
156","37%
31%
43%","3
0
3","0
0
0","+3
0
+3",Team Secret,Ascent,2,2972532,Play-Ins,Play-ins,Team Secret,"0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1",15
JessieVash,Sova,"1.32
1.25
1.38","207
206
209","15
6
9","

11
4
7

","11
3
8","+4
+2
+2","145
161
132","19%
24%
15%","0
0
0","2
0
2","-2
0
-2",Team Secret,Ascent,2,2972532,Play-Ins,Play-ins,Team Secret,"0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1",15
NDG,Killjoy,"1.29
1.48
1.14","207
246
178","17
9
8","

11
4
7

","2
1
1","+6
+5
+1","138
163
120","26%
26%
26%","1
1
0","0
0
0","+1
+1
0",Team Secret,Ascent,2,2972532,Play-Ins,Play-ins,Team Secret,"0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1",15
Jremy,Jett,"1.09
0.99
1.17","255
215
287","18
8
10","

18
8
10

","6
1
5","0
0
0","170
130
200","25%
13%
32%","8
5
3","4
2
2","+4
+3
+1",Team Secret,Ascent,2,2972532,Play-Ins,Play-ins,Team Secret,"0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1",15
BORKUM,Omen,"1.02
1.22
0.87","203
245
173","15
8
7","

15
7
8

","12
8
4","0
+1
-1","120
124
118","20%
12%
29%","1
1
0","2
0
2","-1
+1
-2",Team Secret,Ascent,2,2972532,Play-Ins,Play-ins,Team Secret,"0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1",15
Meteor,Killjoy,"1.44
1.36
1.59","290
251
357","21
11
10","

10
7
3

","2
1
1","+11
+4
+7","189
161
236","30%
33%
27%","2
2
0","3
1
2","-1
+1
-2",Gen.G,Icebox,1,2972551,Play-Ins,Play-ins,Gen.G,"1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1",16
Karon,Viper,"1.41
1.46
1.32","224
227
220","14
9
5","

9
5
4

","8
5
3","+5
+4
+1","166
169
160","45%
56%
35%","2
2
0","0
0
0","+2
+2
0",Gen.G,Icebox,1,2972551,Play-Ins,Play-ins,Gen.G,"1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1",16
t3xture,Jett,"1.32
1.50
1.02","283
352
166","19
15
4","

12
8
4

","2
1
1","+7
+7
0","172
210
105","51%
48%
67%","5
4
1","0
0
0","+5
+4
+1",Gen.G,Icebox,1,2972551,Play-Ins,Play-ins,Gen.G,"1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1",16
Lakia,Gekko,"1.14
1.07
1.26","238
233
247","19
12
7","

11
7
4

","3
2
1","+8
+5
+3","173
173
175","44%
36%
67%","0
0
0","2
1
1","-2
-1
-1",Gen.G,Icebox,1,2972551,Play-Ins,Play-ins,Gen.G,"1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1",16
Munchkin,Kayo,"0.85
0.74
1.04","163
124
231","11
5
6","

12
7
5

","10
8
2","-1
-2
+1","102
78
144","22%
17%
29%","2
0
2","3
2
1","-1
-2
+1",Gen.G,Icebox,1,2972551,Play-Ins,Play-ins,Gen.G,"1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1",16
Laz,Killjoy,"0.95
0.74
1.08","212
157
245","14
4
10","

17
6
11

","0
0
0","-3
-2
-1","125
103
138","19%
14%
21%","3
0
3","1
1
0","+2
-1
+3",ZETA DIVISION,Icebox,1,2972551,Play-Ins,Play-ins,Gen.G,"0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0",16
yuran,Viper,"0.90
1.28
0.68","213
314
154","13
7
6","

17
6
11

","5
2
3","-4
+1
-5","146
217
105","31%
39%
23%","2
2
0","4
0
4","-2
+2
-4",ZETA DIVISION,Icebox,1,2972551,Play-Ins,Play-ins,Gen.G,"0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0",16
hiroronn,Sova,"0.74
0.38
0.94","174
113
210","11
3
8","

17
7
10

","3
0
3","-6
-4
-2","116
78
139","27%
50%
23%","0
0
0","1
0
1","-1
0
-1",ZETA DIVISION,Icebox,1,2972551,Play-Ins,Play-ins,Gen.G,"0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0",16
SugarZ3ro,Harbor,"0.51
0.69
0.41","83
181
27","5
4
1","

15
6
9

","5
1
4","-10
-2
-8","46
107
11","36%
57%
0%","0
0
0","1
0
1","-1
0
-1",ZETA DIVISION,Icebox,1,2972551,Play-Ins,Play-ins,Gen.G,"0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0",16
Dep,Jett,"0.49
0.19
0.66","162
111
193","11
3
8","

18
7
11

","1
0
1","-7
-4
-3","105
65
129","55%
75%
50%","3
2
1","4
2
2","-1
0
-1",ZETA DIVISION,Icebox,1,2972551,Play-Ins,Play-ins,Gen.G,"0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0",16
Karon,Omen,"1.68
1.50
1.76","247
205
265","16
4
12","

6
2
4

","14
3
11","+10
+2
+8","185
157
197","38%
71%
31%","0
0
0","1
1
0","-1
-1
0",Gen.G,Ascent,2,2972552,Play-Ins,Play-ins,Gen.G,"1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1",16
Meteor,Killjoy,"1.44
1.87
1.26","311
352
294","20
6
14","

11
2
9

","2
1
1","+9
+4
+5","186
231
168","14%
25%
9%","1
1
0","3
0
3","-2
+1
-3",Gen.G,Ascent,2,2972552,Play-Ins,Play-ins,Gen.G,"1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1",16
Lakia,Sova,"1.24
0.97
1.35","197
70
251","11
2
9","

10
2
8

","9
2
7","+1
0
+1","124
18
168","12%
0%
13%","3
0
3","0
0
0","+3
0
+3",Gen.G,Ascent,2,2972552,Play-Ins,Play-ins,Gen.G,"1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1",16
t3xture,Jett,"1.23
1.45
1.13","195
315
146","11
5
6","

11
4
7

","5
1
4","0
+1
-1","135
208
104","38%
25%
50%","2
1
1","2
0
2","0
+1
-1",Gen.G,Ascent,2,2972552,Play-Ins,Play-ins,Gen.G,"1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1",16
Munchkin,Kayo,"1.00
0.28
1.30","185
68
235","12
1
11","

10
4
6

","8
2
6","+2
-3
+5","122
29
161","25%
33%
24%","3
1
2","2
1
1","+1
0
+1",Gen.G,Ascent,2,2972552,Play-Ins,Play-ins,Gen.G,"1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1",16
Laz,Killjoy,"0.97
0.91
1.10","207
178
276","14
8
6","

12
9
3

","1
1
0","+2
-1
+3","151
137
184","44%
40%
50%","2
2
0","1
0
1","+1
+2
-1",ZETA DIVISION,Ascent,2,2972552,Play-Ins,Play-ins,Gen.G,"0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0",16
SugarZ3ro,Omen,"0.86
0.82
0.93","218
212
234","12
8
4","

15
11
4

","5
4
1","-3
-3
0","147
150
140","24%
26%
21%","0
0
0","1
1
0","-1
-1
0",ZETA DIVISION,Ascent,2,2972552,Play-Ins,Play-ins,Gen.G,"0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0",16
hiroronn,Kayo,"0.79
0.70
1.01","175
164
202","9
6
3","

14
10
4

","8
6
2","-5
-4
-1","125
115
148","27%
30%
20%","3
1
2","1
1
0","+2
0
+2",ZETA DIVISION,Ascent,2,2972552,Play-Ins,Play-ins,Gen.G,"0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0",16
Dep,Jett,"0.67
0.81
0.33","169
223
42","10
9
1","

14
10
4

","3
3
0","-4
-1
-3","96
124
28","38%
40%
0%","2
2
0","6
4
2","-4
-2
-2",ZETA DIVISION,Ascent,2,2972552,Play-Ins,Play-ins,Gen.G,"0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0",16
yuran,Sova,"0.35
0.33
0.42","64
89
5","3
3
0","

15
12
3

","4
3
1","-12
-9
-3","39
55","13%
13%","1
1
0","0
0
0","+1
+1
0",ZETA DIVISION,Ascent,2,2972552,Play-Ins,Play-ins,Gen.G,"0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0",16
Rossy,Viper,"1.13
1.22
1.03","221
228
214","23
12
11","

19
7
12

","8
3
5","+4
+5
-1","136
133
140","23%
26%
20%","2
0
2","1
0
1","+1
0
+1",T1,Split,1,2972561,Playoffs,Semifinals,Paper Rex,"1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0",17
iZu,Raze,"1.09
1.08
1.09","255
278
233","27
14
13","

24
12
12

","2
2
0","+3
+2
+1","170
170
169","33%
40%
27%","6
4
2","4
3
1","+2
+1
+1",T1,Split,1,2972561,Playoffs,Semifinals,Paper Rex,"1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0",17
Sayaplayer,Jett,"1.07
1.15
0.99","238
228
250","26
13
13","

20
9
11

","1
0
1","+6
+4
+2","135
135
134","15%
38%
5%","8
5
3","4
3
1","+4
+2
+2",T1,Split,1,2972561,Playoffs,Semifinals,Paper Rex,"1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0",17
xccurate,Astra,"0.83
0.78
0.88","176
151
202","18
7
11","

24
12
12

","8
6
2","-6
-5
-1","118
91
145","30%
19%
41%","2
0
2","0
0
0","+2
0
+2",T1,Split,1,2972561,Playoffs,Semifinals,Paper Rex,"1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0",17
Carpe,Skye,"0.54
0.63
0.46","129
166
93","14
9
5","

25
12
13

","5
3
2","-11
-3
-8","89
105
72","26%
30%
21%","1
0
1","2
0
2","-1
0
-1",T1,Split,1,2972561,Playoffs,Semifinals,Paper Rex,"1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0",17
mindfreak,Omen,"1.32
1.51
1.13","246
306
187","29
18
11","

18
8
10

","6
3
3","+11
+10
+1","156
201
111","27%
21%
37%","1
1
0","0
0
0","+1
+1
0",Paper Rex,Split,1,2972561,Playoffs,Semifinals,Paper Rex,"0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1",17
f0rsakeN,Yoru,"1.18
1.04
1.31","297
282
313","33
15
18","

24
13
11

","5
3
2","+9
+2
+7","186
184
188","42%
38%
46%","3
1
2","7
3
4","-4
-2
-2",Paper Rex,Split,1,2972561,Playoffs,Semifinals,Paper Rex,"0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1",17
d4v41,Viper,"1.07
1.06
1.07","188
164
213","16
7
9","

20
9
11

","19
12
7","-4
-2
-2","133
119
147","25%
28%
24%","2
0
2","1
1
0","+1
-1
+2",Paper Rex,Split,1,2972561,Playoffs,Semifinals,Paper Rex,"0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1",17
something,Jett,"0.84
0.81
0.87","165
172
159","19
11
8","

21
11
10

","3
1
2","-2
0
-2","99
95
104","19%
9%
32%","2
1
1","6
4
2","-4
-3
-1",Paper Rex,Split,1,2972561,Playoffs,Semifinals,Paper Rex,"0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1",17
Monyet,Raze,"0.79
1.00
0.57","156
181
133","15
9
6","

25
12
13

","8
6
2","-10
-3
-7","115
126
105","15%
15%
14%","3
2
1","5
2
3","-2
0
-2",Paper Rex,Split,1,2972561,Playoffs,Semifinals,Paper Rex,"0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1",17
xccurate,Cypher,"1.23
1.48
1.09","228
279
199","17
8
9","

12
6
6

","6
3
3","+5
+2
+3","163
182
152","35%
28%
42%","0
0
0","0
0
0","0
0
0",T1,Ascent,2,2972562,Playoffs,Semifinals,Paper Rex,"1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0",17
Rossy,Viper,"1.01
0.58
1.27","233
162
275","14
4
10","

14
7
7

","7
3
4","0
-3
+3","146
82
183","25%
13%
28%","2
0
2","2
1
1","0
-1
+1",T1,Ascent,2,2972562,Playoffs,Semifinals,Paper Rex,"1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0",17
Sayaplayer,Jett,"0.85
1.30
0.58","193
288
138","13
7
6","

14
6
8

","2
2
0","-1
+1
-2","105
150
78","17%
12%
24%","6
3
3","1
1
0","+5
+2
+3",T1,Ascent,2,2972562,Playoffs,Semifinals,Paper Rex,"1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0",17
iZu,Omen,"0.81
0.67
0.89","161
165
159","10
4
6","

12
6
6

","11
3
8","-2
-2
0","104
121
93","31%
33%
29%","0
0
0","1
1
0","-1
-1
0",T1,Ascent,2,2972562,Playoffs,Semifinals,Paper Rex,"1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0",17
Carpe,Fade,"0.50
0.32
0.61","110
36
154","5
0
5","

16
5
11

","6
2
4","-11
-5
-6","77
36
101","17%
0%
24%","2
0
2","5
1
4","-3
-1
-2",T1,Ascent,2,2972562,Playoffs,Semifinals,Paper Rex,"1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0",17
f0rsakeN,Fade,"1.52
1.35
1.80","286
235
375","21
10
11","

11
7
4

","11
10
1","+10
+3
+7","153
124
202","23%
26%
19%","3
2
1","1
1
0","+2
+1
+1",Paper Rex,Ascent,2,2972562,Playoffs,Semifinals,Paper Rex,"0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1",17
something,Gekko,"1.36
1.83
0.54","205
266
101","16
13
3","

9
4
5

","6
5
1","+7
+9
-2","116
143
70","29%
19%
80%","2
0
2","2
0
2","0
0
0",Paper Rex,Ascent,2,2972562,Playoffs,Semifinals,Paper Rex,"0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1",17
mindfreak,Viper,"1.22
0.79
1.98","148
120
196","11
5
6","

9
8
1

","6
3
3","+2
-3
+5","108
80
155","23%
24%
21%","0
0
0","1
1
0","-1
-1
0",Paper Rex,Ascent,2,2972562,Playoffs,Semifinals,Paper Rex,"0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1",17
d4v41,Omen,"1.07
1.23
0.80","197
202
190","12
7
5","

13
7
6

","14
11
3","-1
0
-1","120
121
119","26%
18%
40%","0
0
0","3
2
1","-3
-2
-1",Paper Rex,Ascent,2,2972562,Playoffs,Semifinals,Paper Rex,"0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1",17
Monyet,Raze,"0.68
0.67
0.70","163
183
129","8
7
1","

17
10
7

","10
4
6","-9
-3
-6","115
111
122","15%
18%
11%","4
3
1","3
3
0","+1
0
+1",Paper Rex,Ascent,2,2972562,Playoffs,Semifinals,Paper Rex,"0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1",17
Flashback,Cypher,"1.04
1.30
0.79","199
231
169","21
12
9","

19
7
12

","4
0
4","+2
+5
-3","133
155
111","28%
27%
29%","3
2
1","4
1
3","-1
+1
-2",DRX,Bind,1,2972571,Playoffs,Semifinals,Gen.G,"1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0",18
MaKo,Brimstone,"1.02
1.25
0.79","202
245
160","16
10
6","

20
9
11

","18
12
6","-4
+1
-5","134
152
115","17%
15%
22%","1
1
0","2
1
1","-1
0
-1",DRX,Bind,1,2972571,Playoffs,Semifinals,Gen.G,"1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0",18
BuZz,Yoru,"0.92
1.05
0.79","246
252
241","22
12
10","

22
10
12

","10
2
8","0
+2
-2","150
148
151","26%
25%
26%","2
2
0","1
1
0","+1
+1
0",DRX,Bind,1,2972571,Playoffs,Semifinals,Gen.G,"1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0",18
stax,Gekko,"0.78
0.73
0.84","149
96
204","12
3
9","

19
9
10

","14
7
7","-7
-6
-1","106
73
140","26%
25%
27%","3
0
3","0
0
0","+3
0
+3",DRX,Bind,1,2972571,Playoffs,Semifinals,Gen.G,"1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0",18
Foxy9,Viper,"0.67
0.57
0.76","159
134
186","14
6
8","

22
10
12

","6
3
3","-8
-4
-4","101
86
116","38%
55%
30%","4
1
3","6
4
2","-2
-3
+1",DRX,Bind,1,2972571,Playoffs,Semifinals,Gen.G,"1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0",18
Karon,Brimstone,"1.46
1.51
1.41","250
277
224","23
14
9","

14
7
7

","10
5
5","+9
+7
+2","180
195
166","23%
39%
13%","0
0
0","1
1
0","-1
-1
0",Gen.G,Bind,1,2972571,Playoffs,Semifinals,Gen.G,"0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1",18
t3xture,Raze,"1.42
1.38
1.46","297
341
255","28
15
13","

18
11
7

","5
4
1","+10
+4
+6","191
221
160","30%
31%
28%","4
2
2","2
2
0","+2
0
+2",Gen.G,Bind,1,2972571,Playoffs,Semifinals,Gen.G,"0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1",18
Munchkin,Viper,"1.21
1.41
1.01","221
248
194","20
12
8","

14
6
8

","10
5
5","+6
+6
0","145
167
123","15%
16%
13%","6
3
3","2
1
1","+4
+2
+2",Gen.G,Bind,1,2972571,Playoffs,Semifinals,Gen.G,"0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1",18
Meteor,Cypher,"0.89
1.00
0.79","176
142
211","18
7
11","

21
9
12

","5
2
3","-3
-2
-1","115
100
129","34%
50%
26%","2
1
1","2
1
1","0
0
0",Gen.G,Bind,1,2972571,Playoffs,Semifinals,Gen.G,"0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1",18
Lakia,Skye,"0.84
1.00
0.68","146
176
116","13
9
4","

18
9
9

","11
6
5","-5
0
-5","100
116
83","15%
18%
12%","1
0
1","6
2
4","-5
-2
-3",Gen.G,Bind,1,2972571,Playoffs,Semifinals,Gen.G,"0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1",18
MaKo,Omen,"1.27
1.35
1.20","270
218
311","21
8
13","

16
5
11

","4
1
3","+5
+3
+2","177
171
182","42%
47%
39%","5
3
2","0
0
0","+5
+3
+2",DRX,Lotus,2,2972572,Playoffs,Semifinals,Gen.G,"0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0",18
stax,Fade,"1.12
1.27
1.00","206
224
193","17
8
9","

14
5
9

","5
4
1","+3
+3
0","138
135
140","38%
30%
45%","1
1
0","0
0
0","+1
+1
0",DRX,Lotus,2,2972572,Playoffs,Semifinals,Gen.G,"0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0",18
Foxy9,Viper,"0.92
1.33
0.62","153
201
118","10
6
4","

14
4
10

","9
6
3","-4
+2
-6","104
121
91","28%
25%
30%","2
0
2","1
0
1","+1
0
+1",DRX,Lotus,2,2972572,Playoffs,Semifinals,Gen.G,"0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0",18
BuZz,Raze,"0.80
0.83
0.77","184
178
190","12
5
7","

20
8
12

","3
1
2","-8
-3
-5","105
96
112","9%
13%
5%","5
2
3","3
1
2","+2
+1
+1",DRX,Lotus,2,2972572,Playoffs,Semifinals,Gen.G,"0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0",18
Flashback,Cypher,"0.77
0.92
0.66","150
155
148","11
5
6","

14
4
10

","5
3
2","-3
+1
-4","106
100
111","35%
33%
37%","1
0
1","3
2
1","-2
-2
0",DRX,Lotus,2,2972572,Playoffs,Semifinals,Gen.G,"0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0",18
Karon,Omen,"1.16
1.33
0.95","198
227
160","15
10
5","

13
7
6

","8
5
3","+2
+3
-1","134
152
111","39%
40%
38%","0
0
0","0
0
0","0
0
0",Gen.G,Lotus,2,2972572,Playoffs,Semifinals,Gen.G,"1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1",18
