Player Name,Agent Name,R,ACS,K,D,K/D +/–,+/–,KAST,ADR,HS%,FK,FK/FD +/–,+/–,Team Name,Map Name,Map #,Id,Unique Enum,Stage,Series,winner,rounds
N4RRATE,Reyna,"1.07
0.99
1.16","241
243
240","23
11
12","

22
11
11

","9
5
4","+1
0
+1","71%
71%
71%","166
173
160","24%
20%
30%","3
2
1","4
1
3","-1
+1
-2",Karmine Corp,Ascent,2,307567,3075672,Play-In Stage,Play-ins,Karmine Corp,"0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1"
marteen,Raze,"1.03
1.29
0.77","225
257
193","21
13
8","

21
9
12

","7
1
6","0
+4
-4","71%
79%
64%","147
149
146","12%
14%
10%","5
5
0","4
3
1","+1
+2
-1",Karmine Corp,Ascent,2,307567,3075672,Play-In Stage,Play-ins,Karmine Corp,"0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1"
tomaszy,Viper,"0.87
0.80
0.95","160
174
148","19
11
8","

20
10
10

","5
1
4","-1
+1
-2","75%
79%
71%","117
115
120","41%
31%
60%","2
2
0","4
0
4","-2
+2
-4",Karmine Corp,Ascent,2,307567,3075672,Play-In Stage,Play-ins,Karmine Corp,"0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1"
sh1n,Harbor,"0.78
0.85
0.71","119
103
136","12
5
7","

19
9
10

","4
2
2","-7
-4
-3","64%
64%
64%","97
105
89","28%
26%
30%","1
0
1","1
0
1","0
0
0",Karmine Corp,Ascent,2,307567,3075672,Play-In Stage,Play-ins,Karmine Corp,"0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1"
Sayf,Kayo,"1.49
1.54
1.44","267
316
219","27
15
12","

17
10
7

","17
12
5","+10
+5
+5","82%
86%
79%","177
208
146","48%
45%
52%","5
4
1","1
0
1","+4
+4
0",Team Vitality,Ascent,2,307567,3075672,Play-In Stage,Play-ins,Karmine Corp,"1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0"
runneR,Jett,"1.13
0.91
1.34","279
251
308","27
13
14","

23
12
11

","8
3
5","+4
+1
+3","68%
64%
71%","192
177
208","23%
28%
19%","5
3
2","4
2
2","+1
+1
0",Team Vitality,Ascent,2,307567,3075672,Play-In Stage,Play-ins,Karmine Corp,"1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0"
Destrian,Omen,"0.94
1.09
0.79","163
198
128","15
10
5","

18
9
9

","13
7
6","-3
+1
-4","79%
86%
71%","119
147
91","18%
20%
16%","0
0
0","6
2
4","-6
-2
-4",Team Vitality,Ascent,2,307567,3075672,Play-In Stage,Play-ins,Karmine Corp,"1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0"
Kicks,Sova,"0.93
0.92
0.93","217
217
217","20
10
10","

20
10
10

","7
4
3","0
0
0","61%
71%
50%","139
136
142","17%
14%
22%","2
2
0","3
0
3","-1
+2
-3",Team Vitality,Ascent,2,307567,3075672,Play-In Stage,Play-ins,Karmine Corp,"1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0"
ceNder,Killjoy,"0.79
1.02
0.57","140
145
137","12
7
5","

19
7
12

","7
4
3","-7
0
-7","68%
79%
57%","97
96
97","15%
14%
16%","2
1
1","0
0
0","+2
+1
+1",Team Vitality,Ascent,2,307567,3075672,Play-In Stage,Play-ins,Karmine Corp,"1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0"
grubinho,Omen,"1.10
1.50
0.77","178
223
140","15
9
6","

13
4
9

","7
4
3","+2
+5
-3","77%
80%
75%","112
126
100","41%
25%
67%","3
1
2","1
1
0","+2
0
+2",KOI,Sunset,1,307565,3075651,Play-In Stage,Play-ins,Team Vitality,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0"
kamo,Raze,"1.02
1.46
0.64","200
259
151","15
9
6","

16
5
11

","2
1
1","-1
+4
-5","64%
70%
58%","141
191
100","38%
32%
47%","4
3
1","3
2
1","+1
+1
0",KOI,Sunset,1,307565,3075651,Play-In Stage,Play-ins,Team Vitality,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0"
sheydos,Cypher,"0.84
0.94
0.75","124
115
132","10
5
5","

12
3
9

","1
0
1","-2
+2
-4","73%
80%
67%","71
70
72","21%
27%
18%","1
0
1","2
0
2","-1
0
-1",KOI,Sunset,1,307565,3075651,Play-In Stage,Play-ins,Team Vitality,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0"
starxo,Fade,"0.84
0.76
0.90","175
188
166","12
7
5","

16
6
10

","5
2
3","-4
+1
-5","73%
70%
75%","113
104
121","19%
22%
17%","1
1
0","5
2
3","-4
-1
-3",KOI,Sunset,1,307565,3075651,Play-In Stage,Play-ins,Team Vitality,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0"
ShadoW,Breach,"0.78
0.99
0.60","132
112
148","9
4
5","

15
5
10

","8
5
3","-6
-1
-5","64%
70%
58%","88
78
97","18%
33%
11%","0
0
0","1
0
1","-1
0
-1",KOI,Sunset,1,307565,3075651,Play-In Stage,Play-ins,Team Vitality,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0"
runneR,Raze,"1.27
1.46
1.04","243
301
175","19
15
4","

12
5
7

","5
3
2","+7
+10
-3","77%
83%
70%","153
194
104","16%
23%
0%","6
3
3","4
2
2","+2
+1
+1",Team Vitality,Sunset,1,307565,3075651,Play-In Stage,Play-ins,Team Vitality,"1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1"
Sayf,Viper,"1.15
1.55
0.66","249
345
136","19
14
5","

15
7
8

","3
2
1","+4
+7
-3","73%
92%
50%","161
226
83","25%
20%
45%","4
4
0","1
1
0","+3
+3
0",Team Vitality,Sunset,1,307565,3075651,Play-In Stage,Play-ins,Team Vitality,"1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1"
Kicks,Skye,"1.12
1.22
1.01","151
131
175","13
7
6","

10
6
4

","6
4
2","+3
+1
+2","77%
83%
70%","87
75
102","16%
15%
17%","0
0
0","3
1
2","-3
-1
-2",Team Vitality,Sunset,1,307565,3075651,Play-In Stage,Play-ins,Team Vitality,"1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1"
ceNder,Omen,"0.95
0.97
0.93","160
168
151","12
8
4","

12
6
6

","7
3
4","0
+2
-2","77%
75%
80%","96
105
86","22%
25%
18%","3
1
2","1
0
1","+2
+1
+1",Team Vitality,Sunset,1,307565,3075651,Play-In Stage,Play-ins,Team Vitality,"1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1"
Destrian,Cypher,"0.84
0.94
0.71","112
133
88","9
6
3","

13
6
7

","6
2
4","-4
0
-4","64%
75%
50%","77
87
65","28%
27%
30%","0
0
0","1
0
1","-1
0
-1",Team Vitality,Sunset,1,307565,3075651,Play-In Stage,Play-ins,Team Vitality,"1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1"
ShadoW,Sova,"1.20
1.28
1.15","264
312
236","18
8
10","

14
6
8

","1
0
1","+4
+2
+2","68%
57%
75%","179
215
159","33%
57%
21%","2
1
1","1
1
0","+1
0
+1",KOI,Breeze,2,307565,3075652,Play-In Stage,Play-ins,Team Vitality,"0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
grubinho,Viper,"0.91
0.43
1.19","167
178
161","13
4
9","

13
7
6

","3
2
1","0
-3
+3","58%
57%
58%","94
92
96","18%
40%
8%","0
0
0","1
1
0","-1
-1
0",KOI,Breeze,2,307565,3075652,Play-In Stage,Play-ins,Team Vitality,"0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
sheydos,Cypher,"0.80
0.35
1.07","173
119
205","12
3
9","

14
8
6

","3
0
3","-2
-5
+3","58%
43%
67%","115
63
146","18%
11%
20%","0
0
0","1
0
1","-1
0
-1",KOI,Breeze,2,307565,3075652,Play-In Stage,Play-ins,Team Vitality,"0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
kamo,Yoru,"0.55
0.12
0.81","124
74
155","7
1
6","

16
7
9

","3
1
2","-9
-6
-3","47%
29%
58%","93
60
112","32%
13%
45%","4
1
3","6
2
4","-2
-1
-1",KOI,Breeze,2,307565,3075652,Play-In Stage,Play-ins,Team Vitality,"0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
starxo,Kayo,"0.49
0.04
0.76","98
48
128","6
1
5","

17
7
10

","8
1
7","-11
-6
-5","53%
29%
67%","62
26
83","3%
0%
4%","2
0
2","2
1
1","0
-1
+1",KOI,Breeze,2,307565,3075652,Play-In Stage,Play-ins,Team Vitality,"0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
Destrian,Astra,"1.48
1.42
1.58","273
291
244","18
12
6","

10
7
3

","9
5
4","+8
+5
+3","74%
67%
86%","186
190
181","22%
17%
38%","1
0
1","1
0
1","0
0
0",Team Vitality,Breeze,2,307565,3075652,Play-In Stage,Play-ins,Team Vitality,"1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
Sayf,Cypher,"1.37
0.72
2.48","203
99
384","15
4
11","

9
8
1

","4
2
2","+6
-4
+10","68%
50%
100%","144
73
266","52%
45%
55%","4
2
2","1
1
0","+3
+1
+2",Team Vitality,Breeze,2,307565,3075652,Play-In Stage,Play-ins,Team Vitality,"1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
ceNder,Viper,"1.11
1.09
1.16","183
190
171","14
9
5","

9
6
3

","2
2
0","+5
+3
+2","68%
58%
86%","117
118
115","21%
20%
21%","1
1
0","2
2
0","-1
-1
0",Team Vitality,Breeze,2,307565,3075652,Play-In Stage,Play-ins,Team Vitality,"1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
Kicks,Skye,"0.97
1.04
0.84","199
214
176","14
10
4","

14
8
6

","8
2
6","0
+2
-2","79%
75%
86%","120
126
110","16%
13%
21%","0
0
0","2
1
1","-2
-1
-1",Team Vitality,Breeze,2,307565,3075652,Play-In Stage,Play-ins,Team Vitality,"1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
runneR,Jett,"0.95
0.58
1.58","181
129
272","13
5
8","

14
10
4

","3
1
2","-1
-5
+4","63%
50%
86%","120
81
186","18%
23%
13%","5
3
2","2
2
0","+3
+1
+2",Team Vitality,Breeze,2,307565,3075652,Play-In Stage,Play-ins,Team Vitality,"1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
N4RRATE,Gekko,"1.92
2.23
1.80","340
428
304","25
10
15","

9
2
7

","5
1
4","+16
+8
+8","94%
100%
92%","198
191
200","32%
21%
38%","2
1
1","1
0
1","+1
+1
0",Karmine Corp,Sunset,1,307564,3075641,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1"
marteen,Raze,"1.40
1.47
1.36","263
288
253","14
4
10","

9
3
6

","11
5
6","+5
+1
+4","88%
80%
92%","174
195
166","18%
17%
18%","2
0
2","1
0
1","+1
0
+1",Karmine Corp,Sunset,1,307564,3075641,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1"
MAGNUM,Cypher,"1.27
1.13
1.33","231
94
289","15
2
13","

8
1
7

","5
0
5","+7
+1
+6","88%
80%
92%","158
60
199","27%
13%
31%","2
1
1","1
1
0","+1
0
+1",Karmine Corp,Sunset,1,307564,3075641,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1"
sh1n,Omen,"1.21
1.22
1.21","209
216
207","15
5
10","

10
3
7

","4
2
2","+5
+2
+3","88%
100%
83%","130
127
132","48%
100%
36%","2
0
2","1
0
1","+1
0
+1",Karmine Corp,Sunset,1,307564,3075641,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1"
tomaszy,Viper,"0.82
1.06
0.72","152
167
146","9
2
7","

11
3
8

","6
4
2","-2
-1
-1","71%
80%
67%","112
110
114","23%
25%
23%","3
2
1","2
0
2","+1
+2
-1",Karmine Corp,Sunset,1,307564,3075641,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1"
grubinho,Omen,"1.08
1.04
1.18","241
225
283","14
9
5","

15
10
5

","4
3
1","-1
-1
0","65%
58%
80%","161
154
178","48%
45%
55%","1
1
0","2
2
0","-1
-1
0",KOI,Sunset,1,307564,3075641,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0"
starxo,Fade,"0.76
0.83
0.60","193
227
113","10
8
2","

15
10
5

","6
3
3","-5
-2
-3","65%
75%
40%","136
159
80","24%
21%
50%","1
0
1","1
0
1","0
0
0",KOI,Sunset,1,307564,3075641,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0"
kamo,Raze,"0.54
0.77
0.03","168
227
26","10
10
0","

17
12
5

","2
0
2","-7
-2
-5","59%
67%
40%","110
145
26","19%
22%
0%","3
3
0","7
4
3","-4
-1
-3",KOI,Sunset,1,307564,3075641,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0"
sheydos,Cypher,"0.50
0.50
0.48","127
123
137","7
5
2","

15
12
3

","4
3
1","-8
-7
-1","53%
58%
40%","91
90
94","16%
15%
18%","0
0
0","0
0
0","0
0
0",KOI,Sunset,1,307564,3075641,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0"
ShadoW,Breach,"0.33
0.31
0.39","108
114
97","5
3
2","

16
13
3

","3
2
1","-11
-10
-1","65%
67%
60%","77
81
69","7%
5%
17%","1
1
0","1
1
0","0
0
0",KOI,Sunset,1,307564,3075641,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0"
marteen,Yoru,"1.58
1.36
1.90","270
188
394","20
9
11","

8
4
4

","4
2
2","+12
+5
+7","75%
75%
75%","187
150
243","37%
41%
34%","3
2
1","3
2
1","0
0
0",Karmine Corp,Bind,2,307564,3075642,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1"
N4RRATE,Raze,"1.24
1.49
0.86","259
278
233","17
11
6","

14
8
6

","4
3
1","+3
+3
0","75%
83%
63%","164
172
151","22%
19%
27%","7
6
1","0
0
0","+7
+6
+1",Karmine Corp,Bind,2,307564,3075642,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1"
MAGNUM,Skye,"1.09
1.27
0.82","133
127
142","10
6
4","

11
4
7

","6
4
2","-1
+2
-3","80%
83%
75%","85
80
92","46%
38%
63%","2
0
2","0
0
0","+2
0
+2",Karmine Corp,Bind,2,307564,3075642,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1"
sh1n,Omen,"0.99
1.08
0.84","194
200
187","16
10
6","

11
6
5

","3
0
3","+5
+4
+1","75%
67%
88%","117
116
118","23%
24%
23%","1
1
0","2
0
2","-1
+1
-2",Karmine Corp,Bind,2,307564,3075642,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1"
tomaszy,Viper,"0.82
0.90
0.70","138
127
156","10
5
5","

12
5
7

","3
2
1","-2
0
-2","70%
83%
50%","93
89
99","33%
29%
40%","1
1
0","1
0
1","0
+1
-1",Karmine Corp,Bind,2,307564,3075642,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1"
grubinho,Brimstone,"1.22
1.38
1.11","186
244
149","14
8
6","

11
5
6

","6
3
3","+3
+3
0","80%
75%
83%","122
159
98","50%
39%
75%","0
0
0","0
0
0","0
0
0",KOI,Bind,2,307564,3075642,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0"
sheydos,Viper,"0.95
1.40
0.65","188
332
93","12
9
3","

14
7
7

","3
3
0","-2
+2
-4","65%
75%
58%","120
204
64","33%
44%
13%","0
0
0","1
0
1","-1
0
-1",KOI,Bind,2,307564,3075642,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0"
starxo,Skye,"0.85
0.66
0.97","185
198
177","13
6
7","

15
7
8

","1
1
0","-2
-1
-1","60%
63%
58%","115
120
112","36%
33%
38%","2
1
1","4
2
2","-2
-1
-1",KOI,Bind,2,307564,3075642,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0"
kamo,Raze,"0.60
0.70
0.54","136
155
125","9
4
5","

16
7
9

","3
2
1","-7
-3
-4","65%
75%
58%","83
95
75","16%
13%
18%","2
2
0","4
1
3","-2
+1
-3",KOI,Bind,2,307564,3075642,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0"
ShadoW,Fade,"0.49
0.49
0.49","120
73
153","8
2
6","

17
6
11

","2
2
0","-9
-4
-5","40%
38%
42%","80
50
101","30%
29%
30%","2
1
1","5
1
4","-3
0
-3",KOI,Bind,2,307564,3075642,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0"
RieNs,Sova,"1.16
1.03
1.29","223
262
184","24
13
11","

21
13
8

","9
6
3","+3
0
+3","80%
73%
87%","154
177
130","38%
46%
31%","2
1
1","0
0
0","+2
+1
+1",Team Heretics,Sunset,1,303093,3030931,Playoffs,Semifinals,Team Heretics,"1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1"
benjyfishy,Cypher,"1.12
0.65
1.58","217
150
285","22
7
15","

20
13
7

","9
4
5","+2
-6
+8","77%
60%
93%","142
108
176","48%
36%
57%","1
0
1","2
2
0","-1
-2
+1",Team Heretics,Sunset,1,303093,3030931,Playoffs,Semifinals,Team Heretics,"1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1"
paTiTek,Kayo,"1.10
0.58
1.62","217
118
318","22
4
18","

22
13
9

","18
10
8","0
-9
+9","83%
67%
100%","149
86
212","35%
24%
41%","4
0
4","3
2
1","+1
-2
+3",Team Heretics,Sunset,1,303093,3030931,Playoffs,Semifinals,Team Heretics,"1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1"
MiniBoo,Neon,"1.05
0.75
1.34","231
195
269","25
11
14","

23
13
10

","9
2
7","+2
-2
+4","67%
47%
87%","138
102
173","28%
29%
28%","7
2
5","7
5
2","0
-3
+3",Team Heretics,Sunset,1,303093,3030931,Playoffs,Semifinals,Team Heretics,"1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1"
Boo,Omen,"0.87
0.81
0.93","135
157
115","14
9
5","

20
11
9

","16
6
10","-6
-2
-4","67%
53%
80%","82
89
74","18%
11%
31%","1
0
1","3
3
0","-2
-3
+1",Team Heretics,Sunset,1,303093,3030931,Playoffs,Semifinals,Team Heretics,"1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1"
Zyppan,Breach,"1.11
0.87
1.34","230
188
272","25
11
14","

21
11
10

","11
4
7","+4
0
+4","80%
73%
87%","158
125
191","43%
41%
44%","3
0
3","0
0
0","+3
0
+3",Natus Vincere,Sunset,1,303093,3030931,Playoffs,Semifinals,Team Heretics,"0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0"
ardiis,Chamber,"1.04
0.65
1.43","230
202
260","25
10
15","

22
13
9

","0
0
0","+3
-3
+6","63%
47%
80%","135
124
147","26%
33%
17%","7
2
5","3
3
0","+4
-1
+5",Natus Vincere,Sunset,1,303093,3030931,Playoffs,Semifinals,Team Heretics,"0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0"
SUYGETSU,Viper,"0.92
0.66
1.19","156
154
159","15
7
8","

20
14
6

","7
2
5","-5
-7
+2","70%
60%
80%","111
99
123","34%
44%
29%","0
0
0","2
1
1","-2
-1
-1",Natus Vincere,Sunset,1,303093,3030931,Playoffs,Semifinals,Team Heretics,"0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0"
ANGE1,Fade,"0.91
0.60
1.22","202
184
221","21
10
11","

21
13
8

","8
3
5","0
-3
+3","60%
53%
67%","126
114
137","51%
65%
42%","3
1
2","6
6
0","-3
-5
+2",Natus Vincere,Sunset,1,303093,3030931,Playoffs,Semifinals,Team Heretics,"0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0"
Shao,Omen,"0.80
0.45
1.15","179
101
258","20
6
14","

23
13
10

","6
1
5","-3
-7
+4","60%
40%
80%","114
64
164","21%
24%
20%","2
0
2","4
2
2","-2
-2
0",Natus Vincere,Sunset,1,303093,3030931,Playoffs,Semifinals,Team Heretics,"0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0"
MiniBoo,Yoru,"1.93
2.15
1.40","349
405
217","24
20
4","

6
4
2

","2
2
0","+18
+16
+2","82%
83%
80%","219
254
134","29%
25%
50%","3
2
1","2
0
2","+1
+2
-1",Team Heretics,Breeze,2,303093,3030932,Playoffs,Semifinals,Team Heretics,"1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1"
RieNs,Sova,"1.59
1.57
1.66","283
286
277","18
13
5","

8
5
3

","8
5
3","+10
+8
+2","82%
92%
60%","198
187
225","44%
60%
14%","4
3
1","0
0
0","+4
+3
+1",Team Heretics,Breeze,2,303093,3030932,Playoffs,Semifinals,Team Heretics,"1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1"
benjyfishy,Cypher,"1.15
1.04
1.40","234
198
322","15
9
6","

12
8
4

","3
3
0","+3
+1
+2","88%
83%
100%","154
132
207","38%
33%
44%","4
3
1","1
1
0","+3
+2
+1",Team Heretics,Breeze,2,303093,3030932,Playoffs,Semifinals,Team Heretics,"1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1"
paTiTek,Kayo,"1.11
1.25
0.77","185
176
206","11
7
4","

12
7
5

","13
10
3","-1
0
-1","82%
75%
100%","127
120
142","28%
50%
6%","2
2
0","1
1
0","+1
+1
0",Team Heretics,Breeze,2,303093,3030932,Playoffs,Semifinals,Team Heretics,"1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1"
Boo,Viper,"1.05
1.06
1.02","127
121
142","7
4
3","

7
4
3

","11
6
5","0
0
0","88%
92%
80%","90
94
82","20%
16%
33%","0
0
0","0
0
0","0
0
0",Team Heretics,Breeze,2,303093,3030932,Playoffs,Semifinals,Team Heretics,"1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1"
SUYGETSU,Cypher,"0.97
1.39
0.80","205
293
170","13
6
7","

13
5
8

","1
0
1","0
+1
-1","65%
80%
58%","149
225
118","46%
43%
50%","0
0
0","1
0
1","-1
0
-1",Natus Vincere,Breeze,2,303093,3030932,Playoffs,Semifinals,Team Heretics,"0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0"
ardiis,Yoru,"0.67
0.67
0.67","191
219
180","10
3
7","

16
5
11

","7
3
4","-6
-2
-4","76%
100%
67%","128
187
104","15%
25%
10%","2
1
1","1
0
1","+1
+1
0",Natus Vincere,Breeze,2,303093,3030932,Playoffs,Semifinals,Team Heretics,"0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0"
