Player Name,Agent Name,R,ACS,K,D,K/D +/–,+/–,ADR,HS%,FK,FK/FD +/–,+/–,Team Name,Map Name,Map #,Stage,Series,winner,rounds,Id
tomaszy,Viper,"0.79
1.02
0.62","193
268
138","13
8
5","

16
6
10

","8
6
2","-3
+2
-5","124
172
88","48%
45%
55%","3
1
2","0
0
0","+3
+1
+2",Karmine Corp,Sunset,1,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1",14
Sayf,Viper,"1.27
1.02
1.61","285
249
334","21
10
11","

14
8
6

","5
2
3","+7
+2
+5","167
150
190","38%
55%
25%","1
0
1","1
1
0","0
-1
+1",Team Vitality,Sunset,1,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0",14
Kicks,Skye,"1.11
1.06
1.17","213
232
190","15
9
6","

16
10
6

","9
5
4","-1
-1
0","140
136
145","27%
28%
27%","3
3
0","3
1
2","0
+2
-2",Team Vitality,Sunset,1,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0",14
ceNder,Omen,"0.88
0.72
1.09","167
156
184","13
7
6","

15
9
6

","5
2
3","-2
-2
0","102
89
119","44%
50%
38%","1
1
0","2
1
1","-1
0
-1",Team Vitality,Sunset,1,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0",14
runneR,Raze,"0.72
0.70
0.74","175
178
172","11
7
4","

18
10
8

","4
0
4","-7
-3
-4","121
115
130","11%
13%
8%","1
0
1","4
2
2","-3
-2
-1",Team Vitality,Sunset,1,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0",14
Destrian,Cypher,"0.37
0.04
0.82","81
42
134","4
0
4","

19
11
8

","8
4
4","-15
-11
-4","55
40
74","3%
0%
6%","1
0
1","4
3
1","-3
-3
0",Team Vitality,Sunset,1,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0",14
grubinho,Omen,"1.10
1.50
0.77","178
223
140","15
9
6","

13
4
9

","7
4
3","+2
+5
-3","112
126
100","41%
25%
67%","3
1
2","1
1
0","+2
0
+2",KOI,Sunset,1,Play-In Stage,Play-ins,Team Vitality,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0",15
kamo,Raze,"1.02
1.46
0.64","200
259
151","15
9
6","

16
5
11

","2
1
1","-1
+4
-5","141
191
100","38%
32%
47%","4
3
1","3
2
1","+1
+1
0",KOI,Sunset,1,Play-In Stage,Play-ins,Team Vitality,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0",15
sheydos,Cypher,"0.84
0.94
0.75","124
115
132","10
5
5","

12
3
9

","1
0
1","-2
+2
-4","71
70
72","21%
27%
18%","1
0
1","2
0
2","-1
0
-1",KOI,Sunset,1,Play-In Stage,Play-ins,Team Vitality,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0",15
starxo,Fade,"0.84
0.76
0.90","175
188
166","12
7
5","

16
6
10

","5
2
3","-4
+1
-5","113
104
121","19%
22%
17%","1
1
0","5
2
3","-4
-1
-3",KOI,Sunset,1,Play-In Stage,Play-ins,Team Vitality,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0",15
ShadoW,Breach,"0.78
0.99
0.60","132
112
148","9
4
5","

15
5
10

","8
5
3","-6
-1
-5","88
78
97","18%
33%
11%","0
0
0","1
0
1","-1
0
-1",KOI,Sunset,1,Play-In Stage,Play-ins,Team Vitality,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0",15
runneR,Raze,"1.27
1.46
1.04","243
301
175","19
15
4","

12
5
7

","5
3
2","+7
+10
-3","153
194
104","16%
23%
0%","6
3
3","4
2
2","+2
+1
+1",Team Vitality,Sunset,1,Play-In Stage,Play-ins,Team Vitality,"1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1",15
Sayf,Viper,"1.15
1.55
0.66","249
345
136","19
14
5","

15
7
8

","3
2
1","+4
+7
-3","161
226
83","25%
20%
45%","4
4
0","1
1
0","+3
+3
0",Team Vitality,Sunset,1,Play-In Stage,Play-ins,Team Vitality,"1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1",15
Kicks,Skye,"1.12
1.22
1.01","151
131
175","13
7
6","

10
6
4

","6
4
2","+3
+1
+2","87
75
102","16%
15%
17%","0
0
0","3
1
2","-3
-1
-2",Team Vitality,Sunset,1,Play-In Stage,Play-ins,Team Vitality,"1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1",15
ceNder,Omen,"0.95
0.97
0.93","160
168
151","12
8
4","

12
6
6

","7
3
4","0
+2
-2","96
105
86","22%
25%
18%","3
1
2","1
0
1","+2
+1
+1",Team Vitality,Sunset,1,Play-In Stage,Play-ins,Team Vitality,"1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1",15
Destrian,Cypher,"0.84
0.94
0.71","112
133
88","9
6
3","

13
6
7

","6
2
4","-4
0
-4","77
87
65","28%
27%
30%","0
0
0","1
0
1","-1
0
-1",Team Vitality,Sunset,1,Play-In Stage,Play-ins,Team Vitality,"1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1",15
ShadoW,Sova,"1.20
1.28
1.15","264
312
236","18
8
10","

14
6
8

","1
0
1","+4
+2
+2","179
215
159","33%
57%
21%","2
1
1","1
1
0","+1
0
+1",KOI,Breeze,2,Play-In Stage,Play-ins,Team Vitality,"0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",15
grubinho,Viper,"0.91
0.43
1.19","167
178
161","13
4
9","

13
7
6

","3
2
1","0
-3
+3","94
92
96","18%
40%
8%","0
0
0","1
1
0","-1
-1
0",KOI,Breeze,2,Play-In Stage,Play-ins,Team Vitality,"0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",15
sheydos,Cypher,"0.80
0.35
1.07","173
119
205","12
3
9","

14
8
6

","3
0
3","-2
-5
+3","115
63
146","18%
11%
20%","0
0
0","1
0
1","-1
0
-1",KOI,Breeze,2,Play-In Stage,Play-ins,Team Vitality,"0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",15
kamo,Yoru,"0.55
0.12
0.81","124
74
155","7
1
6","

16
7
9

","3
1
2","-9
-6
-3","93
60
112","32%
13%
45%","4
1
3","6
2
4","-2
-1
-1",KOI,Breeze,2,Play-In Stage,Play-ins,Team Vitality,"0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",15
starxo,Kayo,"0.49
0.04
0.76","98
48
128","6
1
5","

17
7
10

","8
1
7","-11
-6
-5","62
26
83","3%
0%
4%","2
0
2","2
1
1","0
-1
+1",KOI,Breeze,2,Play-In Stage,Play-ins,Team Vitality,"0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",15
Destrian,Astra,"1.48
1.42
1.58","273
291
244","18
12
6","

10
7
3

","9
5
4","+8
+5
+3","186
190
181","22%
17%
38%","1
0
1","1
0
1","0
0
0",Team Vitality,Breeze,2,Play-In Stage,Play-ins,Team Vitality,"1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",15
Sayf,Cypher,"1.37
0.72
2.48","203
99
384","15
4
11","

9
8
1

","4
2
2","+6
-4
+10","144
73
266","52%
45%
55%","4
2
2","1
1
0","+3
+1
+2",Team Vitality,Breeze,2,Play-In Stage,Play-ins,Team Vitality,"1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",15
ceNder,Viper,"1.11
1.09
1.16","183
190
171","14
9
5","

9
6
3

","2
2
0","+5
+3
+2","117
118
115","21%
20%
21%","1
1
0","2
2
0","-1
-1
0",Team Vitality,Breeze,2,Play-In Stage,Play-ins,Team Vitality,"1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",15
Kicks,Skye,"0.97
1.04
0.84","199
214
176","14
10
4","

14
8
6

","8
2
6","0
+2
-2","120
126
110","16%
13%
21%","0
0
0","2
1
1","-2
-1
-1",Team Vitality,Breeze,2,Play-In Stage,Play-ins,Team Vitality,"1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",15
runneR,Jett,"0.95
0.58
1.58","181
129
272","13
5
8","

14
10
4

","3
1
2","-1
-5
+4","120
81
186","18%
23%
13%","5
3
2","2
2
0","+3
+1
+2",Team Vitality,Breeze,2,Play-In Stage,Play-ins,Team Vitality,"1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",15
N4RRATE,Gekko,"1.92
2.23
1.80","340
428
304","25
10
15","

9
2
7

","5
1
4","+16
+8
+8","198
191
200","32%
21%
38%","2
1
1","1
0
1","+1
+1
0",Karmine Corp,Sunset,1,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1",16
marteen,Raze,"1.40
1.47
1.36","263
288
253","14
4
10","

9
3
6

","11
5
6","+5
+1
+4","174
195
166","18%
17%
18%","2
0
2","1
0
1","+1
0
+1",Karmine Corp,Sunset,1,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1",16
MAGNUM,Cypher,"1.27
1.13
1.33","231
94
289","15
2
13","

8
1
7

","5
0
5","+7
+1
+6","158
60
199","27%
13%
31%","2
1
1","1
1
0","+1
0
+1",Karmine Corp,Sunset,1,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1",16
sh1n,Omen,"1.21
1.22
1.21","209
216
207","15
5
10","

10
3
7

","4
2
2","+5
+2
+3","130
127
132","48%
100%
36%","2
0
2","1
0
1","+1
0
+1",Karmine Corp,Sunset,1,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1",16
tomaszy,Viper,"0.82
1.06
0.72","152
167
146","9
2
7","

11
3
8

","6
4
2","-2
-1
-1","112
110
114","23%
25%
23%","3
2
1","2
0
2","+1
+2
-1",Karmine Corp,Sunset,1,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1",16
grubinho,Omen,"1.08
1.04
1.18","241
225
283","14
9
5","

15
10
5

","4
3
1","-1
-1
0","161
154
178","48%
45%
55%","1
1
0","2
2
0","-1
-1
0",KOI,Sunset,1,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0",16
starxo,Fade,"0.76
0.83
0.60","193
227
113","10
8
2","

15
10
5

","6
3
3","-5
-2
-3","136
159
80","24%
21%
50%","1
0
1","1
0
1","0
0
0",KOI,Sunset,1,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0",16
kamo,Raze,"0.54
0.77
0.03","168
227
26","10
10
0","

17
12
5

","2
0
2","-7
-2
-5","110
145
26","19%
22%
0%","3
3
0","7
4
3","-4
-1
-3",KOI,Sunset,1,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0",16
sheydos,Cypher,"0.50
0.50
0.48","127
123
137","7
5
2","

15
12
3

","4
3
1","-8
-7
-1","91
90
94","16%
15%
18%","0
0
0","0
0
0","0
0
0",KOI,Sunset,1,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0",16
ShadoW,Breach,"0.33
0.31
0.39","108
114
97","5
3
2","

16
13
3

","3
2
1","-11
-10
-1","77
81
69","7%
5%
17%","1
1
0","1
1
0","0
0
0",KOI,Sunset,1,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0",16
marteen,Yoru,"1.58
1.36
1.90","270
188
394","20
9
11","

8
4
4

","4
2
2","+12
+5
+7","187
150
243","37%
41%
34%","3
2
1","3
2
1","0
0
0",Karmine Corp,Bind,2,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1",16
N4RRATE,Raze,"1.24
1.49
0.86","259
278
233","17
11
6","

14
8
6

","4
3
1","+3
+3
0","164
172
151","22%
19%
27%","7
6
1","0
0
0","+7
+6
+1",Karmine Corp,Bind,2,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1",16
MAGNUM,Skye,"1.09
1.27
0.82","133
127
142","10
6
4","

11
4
7

","6
4
2","-1
+2
-3","85
80
92","46%
38%
63%","2
0
2","0
0
0","+2
0
+2",Karmine Corp,Bind,2,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1",16
sh1n,Omen,"0.99
1.08
0.84","194
200
187","16
10
6","

11
6
5

","3
0
3","+5
+4
+1","117
116
118","23%
24%
23%","1
1
0","2
0
2","-1
+1
-2",Karmine Corp,Bind,2,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1",16
tomaszy,Viper,"0.82
0.90
0.70","138
127
156","10
5
5","

12
5
7

","3
2
1","-2
0
-2","93
89
99","33%
29%
40%","1
1
0","1
0
1","0
+1
-1",Karmine Corp,Bind,2,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1",16
grubinho,Brimstone,"1.22
1.38
1.11","186
244
149","14
8
6","

11
5
6

","6
3
3","+3
+3
0","122
159
98","50%
39%
75%","0
0
0","0
0
0","0
0
0",KOI,Bind,2,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0",16
sheydos,Viper,"0.95
1.40
0.65","188
332
93","12
9
3","

14
7
7

","3
3
0","-2
+2
-4","120
204
64","33%
44%
13%","0
0
0","1
0
1","-1
0
-1",KOI,Bind,2,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0",16
starxo,Skye,"0.85
0.66
0.97","185
198
177","13
6
7","

15
7
8

","1
1
0","-2
-1
-1","115
120
112","36%
33%
38%","2
1
1","4
2
2","-2
-1
-1",KOI,Bind,2,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0",16
kamo,Raze,"0.60
0.70
0.54","136
155
125","9
4
5","

16
7
9

","3
2
1","-7
-3
-4","83
95
75","16%
13%
18%","2
2
0","4
1
3","-2
+1
-3",KOI,Bind,2,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0",16
ShadoW,Fade,"0.49
0.49
0.49","120
73
153","8
2
6","

17
6
11

","2
2
0","-9
-4
-5","80
50
101","30%
29%
30%","2
1
1","5
1
4","-3
0
-3",KOI,Bind,2,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0",16
MiniBoo,Yoru,"1.93
2.15
1.40","349
405
217","24
20
4","

6
4
2

","2
2
0","+18
+16
+2","219
254
134","29%
25%
50%","3
2
1","2
0
2","+1
+2
-1",Team Heretics,Breeze,2,Playoffs,Semifinals,Team Heretics,"1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1",17
RieNs,Sova,"1.59
1.57
1.66","283
286
277","18
13
5","

8
5
3

","8
5
3","+10
+8
+2","198
187
225","44%
60%
14%","4
3
1","0
0
0","+4
+3
+1",Team Heretics,Breeze,2,Playoffs,Semifinals,Team Heretics,"1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1",17
benjyfishy,Cypher,"1.15
1.04
1.40","234
198
322","15
9
6","

12
8
4

","3
3
0","+3
+1
+2","154
132
207","38%
33%
44%","4
3
1","1
1
0","+3
+2
+1",Team Heretics,Breeze,2,Playoffs,Semifinals,Team Heretics,"1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1",17
paTiTek,Kayo,"1.11
1.25
0.77","185
176
206","11
7
4","

12
7
5

","13
10
3","-1
0
-1","127
120
142","28%
50%
6%","2
2
0","1
1
0","+1
+1
0",Team Heretics,Breeze,2,Playoffs,Semifinals,Team Heretics,"1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1",17
Boo,Viper,"1.05
1.06
1.02","127
121
142","7
4
3","

7
4
3

","11
6
5","0
0
0","90
94
82","20%
16%
33%","0
0
0","0
0
0","0
0
0",Team Heretics,Breeze,2,Playoffs,Semifinals,Team Heretics,"1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1",17
SUYGETSU,Cypher,"0.97
1.39
0.80","205
293
170","13
6
7","

13
5
8

","1
0
1","0
+1
-1","149
225
118","46%
43%
50%","0
0
0","1
0
1","-1
0
-1",Natus Vincere,Breeze,2,Playoffs,Semifinals,Team Heretics,"0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0",17
ardiis,Yoru,"0.67
0.67
0.67","191
219
180","10
3
7","

16
5
11

","7
3
4","-6
-2
-4","128
187
104","15%
25%
10%","2
1
1","1
0
1","+1
+1
0",Natus Vincere,Breeze,2,Playoffs,Semifinals,Team Heretics,"0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0",17
Shao,Viper,"0.63
1.31
0.34","120
225
77","7
4
3","

14
3
11

","7
4
3","-7
+1
-8","92
185
54","33%
30%
38%","0
0
0","4
0
4","-4
0
-4",Natus Vincere,Breeze,2,Playoffs,Semifinals,Team Heretics,"0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0",17
Zyppan,Sova,"0.48
0.45
0.50","113
143
102","8
3
5","

16
5
11

","1
0
1","-8
-2
-6","66
73
62","64%
75%
57%","1
1
0","1
1
0","0
0
0",Natus Vincere,Breeze,2,Playoffs,Semifinals,Team Heretics,"0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0",17
ANGE1,Omen,"0.43
0.15
0.55","131
64
159","7
1
6","

16
5
11

","1
1
0","-9
-4
-5","80
47
93","38%
0%
60%","1
0
1","6
2
4","-5
-2
-3",Natus Vincere,Breeze,2,Playoffs,Semifinals,Team Heretics,"0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0",17
Chronicle,Viper,"1.07
0.99
1.16","266
292
238","21
11
10","

17
9
8

","14
5
9","+4
+2
+2","157
171
143","15%
18%
12%","4
3
1","1
1
0","+3
+2
+1",FNATIC,Lotus,1,Playoffs,Semifinals,Karmine Corp,"1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0",18
Alfajer,Killjoy,"1.04
0.77
1.33","198
156
245","16
6
10","

16
9
7

","4
1
3","0
-3
+3","138
113
166","33%
38%
30%","3
1
2","1
0
1","+2
+1
+1",FNATIC,Lotus,1,Playoffs,Semifinals,Karmine Corp,"1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0",18
Leo,Fade,"0.95
0.69
1.24","185
122
254","14
4
10","

15
8
7

","9
3
6","-1
-4
+3","119
88
152","19%
17%
20%","2
0
2","2
2
0","0
-2
+2",FNATIC,Lotus,1,Playoffs,Semifinals,Karmine Corp,"1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0",18
Boaster,Omen,"0.74
0.41
1.09","147
127
169","16
5
11","

15
10
5

","5
2
3","+1
-5
+6","100
96
105","19%
20%
17%","0
0
0","2
1
1","-2
-1
-1",FNATIC,Lotus,1,Playoffs,Semifinals,Karmine Corp,"1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0",18
Derke,Raze,"0.60
0.51
0.71","155
135
178","12
5
7","

20
10
10

","1
1
0","-8
-5
-3","102
93
113","18%
17%
19%","4
1
3","3
2
1","+1
-1
+2",FNATIC,Lotus,1,Playoffs,Semifinals,Karmine Corp,"1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0",18
tomaszy,Viper,"1.75
1.84
1.66","278
306
254","26
14
12","

13
7
6

","4
2
2","+13
+7
+6","176
180
172","29%
39%
24%","2
1
1","0
0
0","+2
+1
+1",Karmine Corp,Lotus,1,Playoffs,Semifinals,Karmine Corp,"0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1",18
N4RRATE,Fade,"1.24
0.95
1.51","180
187
174","15
7
8","

15
9
6

","11
5
6","0
-2
+2","127
135
120","33%
43%
25%","1
0
1","2
2
0","-1
-2
+1",Karmine Corp,Lotus,1,Playoffs,Semifinals,Karmine Corp,"0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1",18
marteen,Raze,"1.07
0.75
1.37","216
182
248","17
6
11","

16
9
7

","6
3
3","+1
-3
+4","149
139
157","22%
30%
18%","4
1
3","6
3
3","-2
-2
0",Karmine Corp,Lotus,1,Playoffs,Semifinals,Karmine Corp,"0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1",18
sh1n,Omen,"0.91
0.48
1.29","167
135
198","17
5
12","

15
9
6

","7
0
7","+2
-4
+6","110
91
128","41%
38%
43%","1
1
0","2
1
1","-1
0
-1",Karmine Corp,Lotus,1,Playoffs,Semifinals,Karmine Corp,"0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1",18
MAGNUM,Killjoy,"0.64
0.44
0.83","118
80
154","8
2
6","

20
9
11

","8
4
4","-12
-7
-5","92
58
123","13%
4%
23%","1
0
1","3
2
1","-2
-2
0",Karmine Corp,Lotus,1,Playoffs,Semifinals,Karmine Corp,"0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1",18
Derke,Raze,"1.02
0.95
1.08","217
238
201","15
7
8","

15
8
7

","3
1
2","0
-1
+1","152
177
133","24%
32%
19%","3
2
1","5
3
2","-2
-1
-1",FNATIC,Split,2,Playoffs,Semifinals,Karmine Corp,"0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0",18
Chronicle,Breach,"0.89
1.23
0.63","167
243
110","12
7
5","

15
6
9

","7
4
3","-3
+1
-4","113
159
79","36%
40%
31%","0
0
0","3
1
2","-3
-1
-2",FNATIC,Split,2,Playoffs,Semifinals,Karmine Corp,"0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0",18
Boaster,Omen,"0.85
0.53
1.09","210
115
282","14
3
11","

18
8
10

","9
3
6","-4
-5
+1","150
96
190","28%
42%
24%","3
1
2","2
0
2","+1
+1
0",FNATIC,Split,2,Playoffs,Semifinals,Karmine Corp,"0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0",18
Leo,Skye,"0.84
0.70
0.95","147
165
135","11
5
6","

14
7
7

","3
2
1","-3
-2
-1","96
99
94","23%
20%
26%","1
0
1","2
1
1","-1
-1
0",FNATIC,Split,2,Playoffs,Semifinals,Karmine Corp,"0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0",18
Alfajer,Cypher,"0.72
0.33
1.01","177
103
234","12
3
9","

15
8
7

","3
1
2","-3
-5
+2","125
76
162","17%
14%
18%","1
0
1","1
1
0","0
-1
+1",FNATIC,Split,2,Playoffs,Semifinals,Karmine Corp,"0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0",18
marteen,Yoru,"1.52
0.94
2.31","284
185
418","23
10
13","

10
7
3

","7
4
3","+13
+3
+10","193
132
273","30%
24%
35%","4
0
4","1
1
0","+3
-1
+4",Karmine Corp,Split,2,Playoffs,Semifinals,Karmine Corp,"1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1",18
sh1n,Astra,"1.20
0.94
1.55","159
145
179","13
8
5","

10
6
4

","9
3
6","+3
+2
+1","103
102
105","41%
47%
36%","0
0
0","0
0
0","0
0
0",Karmine Corp,Split,2,Playoffs,Semifinals,Karmine Corp,"1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1",18
