Player Name,Map Name,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,Team Name,Map #,Id,Unique Enum,Stage,Series
Zellsis,Ascent,"[2, 6, 15, 18, 21]",[12],,,,,,,,53,3,0,SEN,2,303088,3030882,Playoffs,Semifinals
johnqt,Ascent,[7],,,,,,,,,26,0,0,SEN,2,303088,3030882,Playoffs,Semifinals
zekken,Ascent,"[3, 13]",,,,,,,,,57,0,0,SEN,2,303088,3030882,Playoffs,Semifinals
crashies,Split,,[16],,,,,,,,33,4,0,NRG,3,303088,3030883,Playoffs,Semifinals
Victor,Split,"[4, 12]",[8],,,,,,,,51,1,1,NRG,3,303088,3030883,Playoffs,Semifinals
Marved,Split,"[5, 7, 14]",,,[13],,,,,,68,0,0,NRG,3,303088,3030883,Playoffs,Semifinals
Ethan,Split,"[6, 10]",,,,,,,,,44,1,0,NRG,3,303088,3030883,Playoffs,Semifinals
Demon1,Split,"[1, 11, 14]",,,,,,,,,42,2,0,NRG,3,303088,3030883,Playoffs,Semifinals
TenZ,Split,"[3, 7]",[5],,,,,,,,46,1,0,SEN,3,303088,3030883,Playoffs,Semifinals
Sacy,Split,[15],"[10, 16]",,,,[16],,,,60,1,1,SEN,3,303088,3030883,Playoffs,Semifinals
Zellsis,Split,"[1, 9, 15]",[11],,,,,,,,71,0,1,SEN,3,303088,3030883,Playoffs,Semifinals
johnqt,Split,"[2, 3, 9, 12]",[7],[6],,"[6, 7]",,,,,81,1,3,SEN,3,303088,3030883,Playoffs,Semifinals
zekken,Split,"[1, 4]",,,,,,,,,47,0,2,SEN,3,303088,3030883,Playoffs,Semifinals
saadhak,Sunset,"[7, 18]",,,,,,,,,42,0,1,LOUD,1,303086,3030861,Playoffs,Grand Final
Quick,Sunset,"[3, 4, 8, 14, 15, 19]",,,,,[9],,,,55,0,1,LOUD,1,303086,3030861,Playoffs,Grand Final
tuyz,Sunset,"[13, 14, 18, 21]",,,,[13],[18],,[13],,59,0,0,LOUD,1,303086,3030861,Playoffs,Grand Final
cauanzin,Sunset,"[7, 10]",,,,,,,,,45,9,1,LOUD,1,303086,3030861,Playoffs,Grand Final
Less,Sunset,[6],[9],,,[3],,,,,56,0,1,LOUD,1,303086,3030861,Playoffs,Grand Final
TenZ,Sunset,"[5, 9, 15, 17, 18, 20]","[10, 16]",,,,,,,,83,1,0,SEN,1,303086,3030861,Playoffs,Grand Final
Sacy,Sunset,"[4, 5, 11, 13, 18]",[6],,,,,[5],,,78,10,0,SEN,1,303086,3030861,Playoffs,Grand Final
Zellsis,Sunset,"[15, 16]",[22],,,,,,,,42,0,1,SEN,1,303086,3030861,Playoffs,Grand Final
johnqt,Sunset,"[2, 19, 20]",,,,,,,,,48,0,2,SEN,1,303086,3030861,Playoffs,Grand Final
zekken,Sunset,"[1, 2, 3, 11, 17]",[12],,,,,,,,54,1,1,SEN,1,303086,3030861,Playoffs,Grand Final
saadhak,Split,,,,,,,,,,22,1,0,LOUD,2,303086,3030862,Playoffs,Grand Final
Quick,Split,[5],,,,,,,,,40,0,0,LOUD,2,303086,3030862,Playoffs,Grand Final
tuyz,Split,[7],,,,,,,,,39,0,0,LOUD,2,303086,3030862,Playoffs,Grand Final
cauanzin,Split,"[1, 12, 14]",,,,,,,,,34,3,0,LOUD,2,303086,3030862,Playoffs,Grand Final
Less,Split,[5],[10],,,,,,,,80,2,0,LOUD,2,303086,3030862,Playoffs,Grand Final
TenZ,Split,"[7, 10, 12, 13, 15]",[3],,,,,,,,73,1,0,SEN,2,303086,3030862,Playoffs,Grand Final
Sacy,Split,"[1, 4, 7]",,,,,,,,,69,3,2,SEN,2,303086,3030862,Playoffs,Grand Final
Zellsis,Split,"[9, 11]",[14],,,[10],,,,,57,0,1,SEN,2,303086,3030862,Playoffs,Grand Final
johnqt,Split,[4],,,,,,,,,52,0,0,SEN,2,303086,3030862,Playoffs,Grand Final
zekken,Split,"[2, 5, 9, 16]",[6],,,,,,,,84,0,0,SEN,2,303086,3030862,Playoffs,Grand Final
saadhak,Icebox,"[7, 11, 23]",[24],,,,,,,,60,7,0,LOUD,3,303086,3030863,Playoffs,Grand Final
Quick,Icebox,[19],[12],,,,,,,,39,0,0,LOUD,3,303086,3030863,Playoffs,Grand Final
tuyz,Icebox,"[2, 3]","[10, 22]",,,,[2],,,,57,3,1,LOUD,3,303086,3030863,Playoffs,Grand Final
cauanzin,Icebox,"[5, 8, 13]",[9],,,,,,,,64,1,0,LOUD,3,303086,3030863,Playoffs,Grand Final
Less,Icebox,[13],"[5, 18]",,,,,,,,62,0,2,LOUD,3,303086,3030863,Playoffs,Grand Final
TenZ,Icebox,[19],"[1, 6, 21]",,,,,,,,49,1,0,SEN,3,303086,3030863,Playoffs,Grand Final
Sacy,Icebox,[10],,,,,,,,,25,7,2,SEN,3,303086,3030863,Playoffs,Grand Final
Zellsis,Icebox,"[4, 14, 15, 19]",[17],,,,,,,,42,0,0,SEN,3,303086,3030863,Playoffs,Grand Final
johnqt,Icebox,"[2, 7, 12, 22]",[4],,,[7],,,,,60,2,1,SEN,3,303086,3030863,Playoffs,Grand Final
zekken,Icebox,"[5, 8, 20]",,,,,,,,,44,0,0,SEN,3,303086,3030863,Playoffs,Grand Final
saadhak,Bind,,[16],,,,,,,,66,2,0,LOUD,4,303086,3030864,Playoffs,Grand Final
Quick,Bind,"[6, 21]","[8, 9, 12]",[2],,,,,,,69,2,0,LOUD,4,303086,3030864,Playoffs,Grand Final
tuyz,Bind,"[3, 5, 13, 20, 21]",[11],,,"[13, 20]",,,,,58,3,2,LOUD,4,303086,3030864,Playoffs,Grand Final
cauanzin,Bind,"[11, 13, 19]",[10],,,,,,,,46,3,1,LOUD,4,303086,3030864,Playoffs,Grand Final
Less,Bind,"[1, 4, 10]",,,,,,,,,21,0,0,LOUD,4,303086,3030864,Playoffs,Grand Final
TenZ,Bind,"[1, 16, 17, 19]",,,,,,,,,46,1,0,SEN,4,303086,3030864,Playoffs,Grand Final
Sacy,Bind,[15],[7],,,,,,,,46,3,0,SEN,4,303086,3030864,Playoffs,Grand Final
Zellsis,Bind,[16],"[9, 20]",,,,,,,,60,2,1,SEN,4,303086,3030864,Playoffs,Grand Final
johnqt,Bind,"[2, 7, 13]",[3],,,[3],,,,,59,2,0,SEN,4,303086,3030864,Playoffs,Grand Final
zekken,Bind,"[9, 19]",[14],,,,,,,,59,0,0,SEN,4,303086,3030864,Playoffs,Grand Final
saadhak,Lotus,"[11, 16, 17]",,,,[7],,,,,47,2,1,LOUD,5,303086,3030865,Playoffs,Grand Final
Quick,Lotus,"[4, 12, 14]",[7],,,,,,,,66,0,0,LOUD,5,303086,3030865,Playoffs,Grand Final
tuyz,Lotus,"[10, 13, 15]",,,,,,,,,53,0,1,LOUD,5,303086,3030865,Playoffs,Grand Final
cauanzin,Lotus,"[1, 14, 15]",,,,,,,,,46,2,0,LOUD,5,303086,3030865,Playoffs,Grand Final
Less,Lotus,"[5, 8]",[12],,,,,,,,74,0,0,LOUD,5,303086,3030865,Playoffs,Grand Final
TenZ,Lotus,"[2, 16]",[13],,,,,,,,47,1,0,SEN,5,303086,3030865,Playoffs,Grand Final
Sacy,Lotus,"[1, 7, 8, 9]",[11],,,[11],[1],,,,68,4,0,SEN,5,303086,3030865,Playoffs,Grand Final
Zellsis,Lotus,[6],,,,[5],,,,,35,1,1,SEN,5,303086,3030865,Playoffs,Grand Final
johnqt,Lotus,"[3, 6, 10]",,,,"[4, 6, 8]",[12],,,,64,3,0,SEN,5,303086,3030865,Playoffs,Grand Final
zekken,Lotus,"[2, 3, 9, 17]","[5, 12]",,,,[17],,,,72,2,1,SEN,5,303086,3030865,Playoffs,Grand Final
